Time_exp,Angle_exp,Y_Position_exp,Angular_Velocity_exp,Time_theo,Angle_theo,Y_Position_theo,Angular_Velocity_theo
3.7074148296593186,0.0030218388467810045,-0.9952959938183835,0.19221712538514016,3.7074148296593186,0.18019639606293858,-0.9838085131108562,1.2157006561170447
3.727454909819639,0.0038976836399472166,-1.0049112642286613,0.003933229390543705,3.727454909819639,0.20416671384638763,-0.9792302742823341,1.1757805041696086
3.74749498997996,0.003179483311331819,-1.0011168871072984,-0.06609815541581102,3.74749498997996,0.2272921668951712,-0.9742801497022092,1.1314148352598232
3.7675350701402803,0.001248458973982871,-0.9972347110365208,-0.08510887390172195,3.7675350701402803,0.24948564910102938,-0.9690395459876804,1.0828052654923679
3.787575150300601,-0.00023169399935843264,-1.0048147659330045,0.14066941477873277,3.787575150300601,0.2706642713546375,-0.9635935016911014,1.0301686681457582
3.8076152304609217,0.006886511670525081,-0.9994315438887365,0.3822671846688701,3.8076152304609217,0.29074961126377413,-0.9580292532971604,0.9737355919628066
3.8276553106212425,0.015089636047490109,-1.0066117254794453,0.16437609803914097,3.8276553106212425,0.3096680068537502,-0.9524347947775162,0.9137486090419707
3.847695390781563,0.013474732032815523,-1.0029299063320367,-0.18495062396134654,3.847695390781563,0.3273507503068007,-0.9468974935092711,0.8504607743592063
3.8677354709418834,0.0076767853877167756,-0.9983044107101313,0.0673516009257843,3.8677354709418834,0.34373430908183134,-0.9415027511663044,0.7841340906436434
3.8877755511022043,0.01617419499577313,-1.007847799078876,0.27095626000286704,3.8877755511022043,0.3587604700339707,-0.9363327590625149,0.7150381011402398
3.9078156312625247,0.018536755728513196,-0.9976596806275382,-0.06947149893396792,3.9078156312625247,0.3723764920852615,-0.9314653374448233,0.6434485682692508
3.9278557114228456,0.01338976618078427,-0.9999396119951,0.02832355051993901,3.9278557114228456,0.38453520952527015,-0.926972888868141,0.5696462565160919
3.947895791583166,0.01967196817420188,-0.9970588873666703,0.1694895084830253,3.947895791583166,0.3951951246016458,-0.9229214612481368,0.49391587788645386
3.967935871743487,0.020182932853450495,-0.998682592224084,-0.11509009359805261,3.967935871743487,0.40432047848058145,-0.9193699291743703,0.4165450884074666
3.9879759519038074,0.015059138771474438,-0.9929635262744652,0.07872671524074137,3.9879759519038074,0.4118812958628109,-0.9163692982088222,0.3378237029053806
4.008016032064128,0.023338312221816853,-0.9991416986813186,0.24857638284815026,4.008016032064128,0.4178534292017304,-0.9139621226719823,0.2580429012401909
4.028056112224449,0.025022120047953275,-1.0019002137109418,0.12120615673494761,4.028056112224449,0.422218570198071,-0.9121820487298292,0.1774946646142358
4.04809619238477,0.028196274415602386,-0.999129036311821,0.08696778185894338,4.04809619238477,0.42496426872492044,-0.9110534651197315,0.0964711720039614
